DATE,DGS10,checknum,ym,d,check
12/4/2001,4.7,TRUE,2001-12,4,FALSE
12/5/2001,4.92,TRUE,2001-12,5,FALSE
12/6/2001,5.04,TRUE,2001-12,6,FALSE
12/7/2001,5.2,TRUE,2001-12,7,FALSE
12/10/2001,5.17,TRUE,2001-12,10,FALSE
12/11/2001,5.13,TRUE,2001-12,11,FALSE
12/12/2001,5.02,TRUE,2001-12,12,FALSE
12/13/2001,5.13,TRUE,2001-12,13,FALSE
12/14/2001,5.24,TRUE,2001-12,14,FALSE
12/17/2001,5.26,TRUE,2001-12,17,FALSE
12/18/2001,5.16,TRUE,2001-12,18,FALSE
12/19/2001,5.08,TRUE,2001-12,19,FALSE
12/20/2001,5.08,TRUE,2001-12,20,FALSE
12/21/2001,5.12,TRUE,2001-12,21,FALSE
12/24/2001,5.18,TRUE,2001-12,24,FALSE
12/25/2001,.,FALSE,2001-12,25,FALSE
12/26/2001,5.22,TRUE,2001-12,26,FALSE
12/27/2001,5.13,TRUE,2001-12,27,FALSE
12/28/2001,5.15,TRUE,2001-12,28,FALSE
12/31/2001,5.07,TRUE,2001-12,31,TRUE
1/1/2002,.,FALSE,2002-01,1,FALSE
1/2/2002,5.2,TRUE,2002-01,2,FALSE
1/3/2002,5.16,TRUE,2002-01,3,FALSE
1/4/2002,5.18,TRUE,2002-01,4,FALSE
1/7/2002,5.09,TRUE,2002-01,7,FALSE
1/8/2002,5.1,TRUE,2002-01,8,FALSE
1/9/2002,5.1,TRUE,2002-01,9,FALSE
1/10/2002,5,TRUE,2002-01,10,FALSE
1/11/2002,4.92,TRUE,2002-01,11,FALSE
1/14/2002,4.91,TRUE,2002-01,14,FALSE
1/15/2002,4.88,TRUE,2002-01,15,FALSE
1/16/2002,4.88,TRUE,2002-01,16,FALSE
1/17/2002,4.98,TRUE,2002-01,17,FALSE
1/18/2002,4.94,TRUE,2002-01,18,FALSE
1/21/2002,.,FALSE,2002-01,21,FALSE
1/22/2002,4.96,TRUE,2002-01,22,FALSE
1/23/2002,5.05,TRUE,2002-01,23,FALSE
1/24/2002,5.07,TRUE,2002-01,24,FALSE
1/25/2002,5.1,TRUE,2002-01,25,FALSE
1/28/2002,5.12,TRUE,2002-01,28,FALSE
1/29/2002,5.02,TRUE,2002-01,29,FALSE
1/30/2002,5.02,TRUE,2002-01,30,FALSE
1/31/2002,5.07,TRUE,2002-01,31,TRUE
2/1/2002,5.02,TRUE,2002-02,1,FALSE
2/4/2002,4.94,TRUE,2002-02,4,FALSE
2/5/2002,4.92,TRUE,2002-02,5,FALSE
2/6/2002,4.92,TRUE,2002-02,6,FALSE
2/7/2002,4.93,TRUE,2002-02,7,FALSE
2/8/2002,4.9,TRUE,2002-02,8,FALSE
2/11/2002,4.91,TRUE,2002-02,11,FALSE
2/12/2002,4.97,TRUE,2002-02,12,FALSE
2/13/2002,5.01,TRUE,2002-02,13,FALSE
2/14/2002,4.95,TRUE,2002-02,14,FALSE
2/15/2002,4.86,TRUE,2002-02,15,FALSE
2/18/2002,.,FALSE,2002-02,18,FALSE
2/19/2002,4.88,TRUE,2002-02,19,FALSE
2/20/2002,4.88,TRUE,2002-02,20,FALSE
2/21/2002,4.88,TRUE,2002-02,21,FALSE
2/22/2002,4.84,TRUE,2002-02,22,FALSE
2/25/2002,4.86,TRUE,2002-02,25,FALSE
2/26/2002,4.93,TRUE,2002-02,26,FALSE
2/27/2002,4.84,TRUE,2002-02,27,FALSE
2/28/2002,4.88,TRUE,2002-02,28,TRUE
3/1/2002,4.98,TRUE,2002-03,1,FALSE
3/4/2002,5.02,TRUE,2002-03,4,FALSE
3/5/2002,5.02,TRUE,2002-03,5,FALSE
3/6/2002,5.06,TRUE,2002-03,6,FALSE
3/7/2002,5.22,TRUE,2002-03,7,FALSE
3/8/2002,5.33,TRUE,2002-03,8,FALSE
3/11/2002,5.33,TRUE,2002-03,11,FALSE
3/12/2002,5.32,TRUE,2002-03,12,FALSE
3/13/2002,5.28,TRUE,2002-03,13,FALSE
3/14/2002,5.4,TRUE,2002-03,14,FALSE
3/15/2002,5.35,TRUE,2002-03,15,FALSE
3/18/2002,5.32,TRUE,2002-03,18,FALSE
3/19/2002,5.33,TRUE,2002-03,19,FALSE
3/20/2002,5.4,TRUE,2002-03,20,FALSE
3/21/2002,5.39,TRUE,2002-03,21,FALSE
3/22/2002,5.4,TRUE,2002-03,22,FALSE
3/25/2002,5.41,TRUE,2002-03,25,FALSE
3/26/2002,5.35,TRUE,2002-03,26,FALSE
3/27/2002,5.35,TRUE,2002-03,27,FALSE
3/28/2002,5.42,TRUE,2002-03,28,TRUE
3/29/2002,.,FALSE,2002-03,29,FALSE
4/1/2002,5.44,TRUE,2002-04,1,FALSE
4/2/2002,5.36,TRUE,2002-04,2,FALSE
4/3/2002,5.3,TRUE,2002-04,3,FALSE
4/4/2002,5.28,TRUE,2002-04,4,FALSE
4/5/2002,5.22,TRUE,2002-04,5,FALSE
4/8/2002,5.25,TRUE,2002-04,8,FALSE
4/9/2002,5.22,TRUE,2002-04,9,FALSE
4/10/2002,5.24,TRUE,2002-04,10,FALSE
4/11/2002,5.22,TRUE,2002-04,11,FALSE
4/12/2002,5.18,TRUE,2002-04,12,FALSE
4/15/2002,5.15,TRUE,2002-04,15,FALSE
4/16/2002,5.2,TRUE,2002-04,16,FALSE
4/17/2002,5.24,TRUE,2002-04,17,FALSE
4/18/2002,5.23,TRUE,2002-04,18,FALSE
4/19/2002,5.21,TRUE,2002-04,19,FALSE
4/22/2002,5.19,TRUE,2002-04,22,FALSE
4/23/2002,5.18,TRUE,2002-04,23,FALSE
4/24/2002,5.11,TRUE,2002-04,24,FALSE
4/25/2002,5.1,TRUE,2002-04,25,FALSE
4/26/2002,5.08,TRUE,2002-04,26,FALSE
4/29/2002,5.13,TRUE,2002-04,29,FALSE
4/30/2002,5.11,TRUE,2002-04,30,TRUE
5/1/2002,5.08,TRUE,2002-05,1,FALSE
5/2/2002,5.13,TRUE,2002-05,2,FALSE
5/3/2002,5.08,TRUE,2002-05,3,FALSE
5/6/2002,5.1,TRUE,2002-05,6,FALSE
5/7/2002,5.09,TRUE,2002-05,7,FALSE
5/8/2002,5.24,TRUE,2002-05,8,FALSE
5/9/2002,5.2,TRUE,2002-05,9,FALSE
5/10/2002,5.15,TRUE,2002-05,10,FALSE
5/13/2002,5.23,TRUE,2002-05,13,FALSE
5/14/2002,5.32,TRUE,2002-05,14,FALSE
5/15/2002,5.28,TRUE,2002-05,15,FALSE
5/16/2002,5.2,TRUE,2002-05,16,FALSE
5/17/2002,5.27,TRUE,2002-05,17,FALSE
5/20/2002,5.21,TRUE,2002-05,20,FALSE
5/21/2002,5.18,TRUE,2002-05,21,FALSE
5/22/2002,5.13,TRUE,2002-05,22,FALSE
5/23/2002,5.16,TRUE,2002-05,23,FALSE
5/24/2002,5.16,TRUE,2002-05,24,FALSE
5/27/2002,.,FALSE,2002-05,27,FALSE
5/28/2002,5.16,TRUE,2002-05,28,FALSE
5/29/2002,5.11,TRUE,2002-05,29,FALSE
5/30/2002,5.06,TRUE,2002-05,30,FALSE
5/31/2002,5.08,TRUE,2002-05,31,TRUE
6/3/2002,5.06,TRUE,2002-06,3,FALSE
6/4/2002,5.04,TRUE,2002-06,4,FALSE
6/5/2002,5.08,TRUE,2002-06,5,FALSE
6/6/2002,5.04,TRUE,2002-06,6,FALSE
6/7/2002,5.1,TRUE,2002-06,7,FALSE
6/10/2002,5.07,TRUE,2002-06,10,FALSE
6/11/2002,5.02,TRUE,2002-06,11,FALSE
6/12/2002,4.98,TRUE,2002-06,12,FALSE
6/13/2002,4.94,TRUE,2002-06,13,FALSE
6/14/2002,4.83,TRUE,2002-06,14,FALSE
6/17/2002,4.89,TRUE,2002-06,17,FALSE
6/18/2002,4.88,TRUE,2002-06,18,FALSE
6/19/2002,4.76,TRUE,2002-06,19,FALSE
6/20/2002,4.85,TRUE,2002-06,20,FALSE
6/21/2002,4.79,TRUE,2002-06,21,FALSE
6/24/2002,4.87,TRUE,2002-06,24,FALSE
6/25/2002,4.88,TRUE,2002-06,25,FALSE
6/26/2002,4.75,TRUE,2002-06,26,FALSE
6/27/2002,4.84,TRUE,2002-06,27,FALSE
6/28/2002,4.86,TRUE,2002-06,28,TRUE
7/1/2002,4.85,TRUE,2002-07,1,FALSE
7/2/2002,4.77,TRUE,2002-07,2,FALSE
7/3/2002,4.78,TRUE,2002-07,3,FALSE
7/4/2002,.,FALSE,2002-07,4,FALSE
7/5/2002,4.9,TRUE,2002-07,5,FALSE
7/8/2002,4.84,TRUE,2002-07,8,FALSE
7/9/2002,4.78,TRUE,2002-07,9,FALSE
7/10/2002,4.66,TRUE,2002-07,10,FALSE
7/11/2002,4.66,TRUE,2002-07,11,FALSE
7/12/2002,4.63,TRUE,2002-07,12,FALSE
7/15/2002,4.66,TRUE,2002-07,15,FALSE
7/16/2002,4.75,TRUE,2002-07,16,FALSE
7/17/2002,4.71,TRUE,2002-07,17,FALSE
7/18/2002,4.66,TRUE,2002-07,18,FALSE
7/19/2002,4.61,TRUE,2002-07,19,FALSE
7/22/2002,4.51,TRUE,2002-07,22,FALSE
7/23/2002,4.47,TRUE,2002-07,23,FALSE
7/24/2002,4.49,TRUE,2002-07,24,FALSE
7/25/2002,4.43,TRUE,2002-07,25,FALSE
7/26/2002,4.43,TRUE,2002-07,26,FALSE
7/29/2002,4.62,TRUE,2002-07,29,FALSE
7/30/2002,4.65,TRUE,2002-07,30,FALSE
7/31/2002,4.51,TRUE,2002-07,31,TRUE
8/1/2002,4.47,TRUE,2002-08,1,FALSE
8/2/2002,4.33,TRUE,2002-08,2,FALSE
8/5/2002,4.29,TRUE,2002-08,5,FALSE
8/6/2002,4.42,TRUE,2002-08,6,FALSE
8/7/2002,4.35,TRUE,2002-08,7,FALSE
8/8/2002,4.4,TRUE,2002-08,8,FALSE
8/9/2002,4.27,TRUE,2002-08,9,FALSE
8/12/2002,4.22,TRUE,2002-08,12,FALSE
8/13/2002,4.12,TRUE,2002-08,13,FALSE
8/14/2002,4.06,TRUE,2002-08,14,FALSE
8/15/2002,4.17,TRUE,2002-08,15,FALSE
8/16/2002,4.32,TRUE,2002-08,16,FALSE
8/19/2002,4.29,TRUE,2002-08,19,FALSE
8/20/2002,4.17,TRUE,2002-08,20,FALSE
8/21/2002,4.2,TRUE,2002-08,21,FALSE
8/22/2002,4.3,TRUE,2002-08,22,FALSE
8/23/2002,4.25,TRUE,2002-08,23,FALSE
8/26/2002,4.22,TRUE,2002-08,26,FALSE
8/27/2002,4.29,TRUE,2002-08,27,FALSE
8/28/2002,4.22,TRUE,2002-08,28,FALSE
8/29/2002,4.16,TRUE,2002-08,29,FALSE
8/30/2002,4.14,TRUE,2002-08,30,TRUE
9/2/2002,.,FALSE,2002-09,2,FALSE
9/3/2002,3.98,TRUE,2002-09,3,FALSE
9/4/2002,3.96,TRUE,2002-09,4,FALSE
9/5/2002,3.91,TRUE,2002-09,5,FALSE
9/6/2002,4.05,TRUE,2002-09,6,FALSE
9/9/2002,4.05,TRUE,2002-09,9,FALSE
9/10/2002,4,TRUE,2002-09,10,FALSE
9/11/2002,4.07,TRUE,2002-09,11,FALSE
9/12/2002,3.98,TRUE,2002-09,12,FALSE
9/13/2002,3.92,TRUE,2002-09,13,FALSE
9/16/2002,3.9,TRUE,2002-09,16,FALSE
9/17/2002,3.87,TRUE,2002-09,17,FALSE
9/18/2002,3.86,TRUE,2002-09,18,FALSE
9/19/2002,3.79,TRUE,2002-09,19,FALSE
9/20/2002,3.79,TRUE,2002-09,20,FALSE
9/23/2002,3.7,TRUE,2002-09,23,FALSE
9/24/2002,3.69,TRUE,2002-09,24,FALSE
9/25/2002,3.77,TRUE,2002-09,25,FALSE
9/26/2002,3.79,TRUE,2002-09,26,FALSE
9/27/2002,3.69,TRUE,2002-09,27,FALSE
9/30/2002,3.63,TRUE,2002-09,30,TRUE
10/1/2002,3.72,TRUE,2002-10,1,FALSE
10/2/2002,3.71,TRUE,2002-10,2,FALSE
10/3/2002,3.7,TRUE,2002-10,3,FALSE
10/4/2002,3.69,TRUE,2002-10,4,FALSE
10/7/2002,3.64,TRUE,2002-10,7,FALSE
10/8/2002,3.65,TRUE,2002-10,8,FALSE
10/9/2002,3.61,TRUE,2002-10,9,FALSE
10/10/2002,3.68,TRUE,2002-10,10,FALSE
10/11/2002,3.83,TRUE,2002-10,11,FALSE
10/14/2002,.,FALSE,2002-10,14,FALSE
10/15/2002,4.07,TRUE,2002-10,15,FALSE
10/16/2002,4.06,TRUE,2002-10,16,FALSE
10/17/2002,4.16,TRUE,2002-10,17,FALSE
10/18/2002,4.14,TRUE,2002-10,18,FALSE
10/21/2002,4.24,TRUE,2002-10,21,FALSE
10/22/2002,4.27,TRUE,2002-10,22,FALSE
10/23/2002,4.26,TRUE,2002-10,23,FALSE
10/24/2002,4.16,TRUE,2002-10,24,FALSE
10/25/2002,4.12,TRUE,2002-10,25,FALSE
10/28/2002,4.1,TRUE,2002-10,28,FALSE
10/29/2002,3.97,TRUE,2002-10,29,FALSE
10/30/2002,3.99,TRUE,2002-10,30,FALSE
10/31/2002,3.93,TRUE,2002-10,31,TRUE
11/1/2002,4.01,TRUE,2002-11,1,FALSE
11/4/2002,4.07,TRUE,2002-11,4,FALSE
11/5/2002,4.1,TRUE,2002-11,5,FALSE
11/6/2002,4.09,TRUE,2002-11,6,FALSE
11/7/2002,3.88,TRUE,2002-11,7,FALSE
11/8/2002,3.85,TRUE,2002-11,8,FALSE
11/11/2002,.,FALSE,2002-11,11,FALSE
11/12/2002,3.84,TRUE,2002-11,12,FALSE
11/13/2002,3.84,TRUE,2002-11,13,FALSE
11/14/2002,4.03,TRUE,2002-11,14,FALSE
11/15/2002,4.05,TRUE,2002-11,15,FALSE
11/18/2002,4.02,TRUE,2002-11,18,FALSE
11/19/2002,3.99,TRUE,2002-11,19,FALSE
11/20/2002,4.08,TRUE,2002-11,20,FALSE
11/21/2002,4.14,TRUE,2002-11,21,FALSE
11/22/2002,4.18,TRUE,2002-11,22,FALSE
11/25/2002,4.19,TRUE,2002-11,25,FALSE
11/26/2002,4.08,TRUE,2002-11,26,FALSE
11/27/2002,4.26,TRUE,2002-11,27,FALSE
11/28/2002,.,FALSE,2002-11,28,FALSE
11/29/2002,4.22,TRUE,2002-11,29,TRUE
12/2/2002,4.22,TRUE,2002-12,2,FALSE
12/3/2002,4.24,TRUE,2002-12,3,FALSE
12/4/2002,4.18,TRUE,2002-12,4,FALSE
12/5/2002,4.13,TRUE,2002-12,5,FALSE
12/6/2002,4.09,TRUE,2002-12,6,FALSE
12/9/2002,4.06,TRUE,2002-12,9,FALSE
12/10/2002,4.06,TRUE,2002-12,10,FALSE
12/11/2002,4.01,TRUE,2002-12,11,FALSE
12/12/2002,4.01,TRUE,2002-12,12,FALSE
12/13/2002,4.07,TRUE,2002-12,13,FALSE
12/16/2002,4.15,TRUE,2002-12,16,FALSE
12/17/2002,4.13,TRUE,2002-12,17,FALSE
12/18/2002,4.06,TRUE,2002-12,18,FALSE
12/19/2002,3.96,TRUE,2002-12,19,FALSE
12/20/2002,3.97,TRUE,2002-12,20,FALSE
12/23/2002,3.98,TRUE,2002-12,23,FALSE
12/24/2002,3.95,TRUE,2002-12,24,FALSE
12/25/2002,.,FALSE,2002-12,25,FALSE
12/26/2002,3.93,TRUE,2002-12,26,FALSE
12/27/2002,3.83,TRUE,2002-12,27,FALSE
12/30/2002,3.82,TRUE,2002-12,30,FALSE
12/31/2002,3.83,TRUE,2002-12,31,TRUE
1/1/2003,.,FALSE,2003-01,1,FALSE
1/2/2003,4.07,TRUE,2003-01,2,FALSE
1/3/2003,4.05,TRUE,2003-01,3,FALSE
1/6/2003,4.09,TRUE,2003-01,6,FALSE
1/7/2003,4.04,TRUE,2003-01,7,FALSE
1/8/2003,4,TRUE,2003-01,8,FALSE
1/9/2003,4.19,TRUE,2003-01,9,FALSE
1/10/2003,4.16,TRUE,2003-01,10,FALSE
1/13/2003,4.15,TRUE,2003-01,13,FALSE
1/14/2003,4.1,TRUE,2003-01,14,FALSE
1/15/2003,4.1,TRUE,2003-01,15,FALSE
1/16/2003,4.1,TRUE,2003-01,16,FALSE
1/17/2003,4.05,TRUE,2003-01,17,FALSE
1/20/2003,.,FALSE,2003-01,20,FALSE
1/21/2003,4.01,TRUE,2003-01,21,FALSE
1/22/2003,3.95,TRUE,2003-01,22,FALSE
1/23/2003,3.98,TRUE,2003-01,23,FALSE
1/24/2003,3.94,TRUE,2003-01,24,FALSE
1/27/2003,3.98,TRUE,2003-01,27,FALSE
1/28/2003,4,TRUE,2003-01,28,FALSE
1/29/2003,4.06,TRUE,2003-01,29,FALSE
1/30/2003,4,TRUE,2003-01,30,FALSE
1/31/2003,4,TRUE,2003-01,31,TRUE
2/3/2003,4.01,TRUE,2003-02,3,FALSE
2/4/2003,3.96,TRUE,2003-02,4,FALSE
2/5/2003,4.02,TRUE,2003-02,5,FALSE
2/6/2003,3.97,TRUE,2003-02,6,FALSE
2/7/2003,3.96,TRUE,2003-02,7,FALSE
2/10/2003,3.99,TRUE,2003-02,10,FALSE
2/11/2003,3.98,TRUE,2003-02,11,FALSE
2/12/2003,3.93,TRUE,2003-02,12,FALSE
2/13/2003,3.89,TRUE,2003-02,13,FALSE
2/14/2003,3.95,TRUE,2003-02,14,FALSE
2/17/2003,.,FALSE,2003-02,17,FALSE
2/18/2003,3.94,TRUE,2003-02,18,FALSE
2/19/2003,3.88,TRUE,2003-02,19,FALSE
2/20/2003,3.85,TRUE,2003-02,20,FALSE
2/21/2003,3.9,TRUE,2003-02,21,FALSE
2/24/2003,3.86,TRUE,2003-02,24,FALSE
2/25/2003,3.81,TRUE,2003-02,25,FALSE
2/26/2003,3.78,TRUE,2003-02,26,FALSE
2/27/2003,3.76,TRUE,2003-02,27,FALSE
2/28/2003,3.71,TRUE,2003-02,28,TRUE
3/3/2003,3.68,TRUE,2003-03,3,FALSE
3/4/2003,3.65,TRUE,2003-03,4,FALSE
3/5/2003,3.63,TRUE,2003-03,5,FALSE
3/6/2003,3.67,TRUE,2003-03,6,FALSE
3/7/2003,3.63,TRUE,2003-03,7,FALSE
3/10/2003,3.59,TRUE,2003-03,10,FALSE
3/11/2003,3.6,TRUE,2003-03,11,FALSE
3/12/2003,3.6,TRUE,2003-03,12,FALSE
3/13/2003,3.74,TRUE,2003-03,13,FALSE
3/14/2003,3.72,TRUE,2003-03,14,FALSE
3/17/2003,3.82,TRUE,2003-03,17,FALSE
3/18/2003,3.91,TRUE,2003-03,18,FALSE
3/19/2003,3.98,TRUE,2003-03,19,FALSE
3/20/2003,4.01,TRUE,2003-03,20,FALSE
3/21/2003,4.11,TRUE,2003-03,21,FALSE
3/24/2003,3.98,TRUE,2003-03,24,FALSE
3/25/2003,3.97,TRUE,2003-03,25,FALSE
3/26/2003,3.96,TRUE,2003-03,26,FALSE
3/27/2003,3.95,TRUE,2003-03,27,FALSE
3/28/2003,3.92,TRUE,2003-03,28,FALSE
3/31/2003,3.83,TRUE,2003-03,31,TRUE
4/1/2003,3.84,TRUE,2003-04,1,FALSE
4/2/2003,3.94,TRUE,2003-04,2,FALSE
4/3/2003,3.93,TRUE,2003-04,3,FALSE
4/4/2003,3.96,TRUE,2003-04,4,FALSE
4/7/2003,4.03,TRUE,2003-04,7,FALSE
4/8/2003,3.95,TRUE,2003-04,8,FALSE
4/9/2003,3.93,TRUE,2003-04,9,FALSE
4/10/2003,3.95,TRUE,2003-04,10,FALSE
4/11/2003,4,TRUE,2003-04,11,FALSE
4/14/2003,4.04,TRUE,2003-04,14,FALSE
4/15/2003,3.98,TRUE,2003-04,15,FALSE
4/16/2003,3.96,TRUE,2003-04,16,FALSE
4/17/2003,3.98,TRUE,2003-04,17,FALSE
4/18/2003,.,FALSE,2003-04,18,FALSE
4/21/2003,4,TRUE,2003-04,21,FALSE
4/22/2003,4.01,TRUE,2003-04,22,FALSE
4/23/2003,4.02,TRUE,2003-04,23,FALSE
4/24/2003,3.93,TRUE,2003-04,24,FALSE
4/25/2003,3.91,TRUE,2003-04,25,FALSE
4/28/2003,3.92,TRUE,2003-04,28,FALSE
4/29/2003,3.96,TRUE,2003-04,29,FALSE
4/30/2003,3.89,TRUE,2003-04,30,TRUE
5/1/2003,3.88,TRUE,2003-05,1,FALSE
5/2/2003,3.94,TRUE,2003-05,2,FALSE
5/5/2003,3.92,TRUE,2003-05,5,FALSE
5/6/2003,3.84,TRUE,2003-05,6,FALSE
5/7/2003,3.72,TRUE,2003-05,7,FALSE
5/8/2003,3.7,TRUE,2003-05,8,FALSE
5/9/2003,3.69,TRUE,2003-05,9,FALSE
5/12/2003,3.64,TRUE,2003-05,12,FALSE
5/13/2003,3.63,TRUE,2003-05,13,FALSE
5/14/2003,3.53,TRUE,2003-05,14,FALSE
5/15/2003,3.53,TRUE,2003-05,15,FALSE
5/16/2003,3.46,TRUE,2003-05,16,FALSE
5/19/2003,3.46,TRUE,2003-05,19,FALSE
5/20/2003,3.38,TRUE,2003-05,20,FALSE
5/21/2003,3.39,TRUE,2003-05,21,FALSE
5/22/2003,3.34,TRUE,2003-05,22,FALSE
5/23/2003,3.34,TRUE,2003-05,23,FALSE
5/26/2003,.,FALSE,2003-05,26,FALSE
5/27/2003,3.41,TRUE,2003-05,27,FALSE
5/28/2003,3.44,TRUE,2003-05,28,FALSE
5/29/2003,3.34,TRUE,2003-05,29,FALSE
5/30/2003,3.37,TRUE,2003-05,30,TRUE
6/2/2003,3.43,TRUE,2003-06,2,FALSE
6/3/2003,3.34,TRUE,2003-06,3,FALSE
6/4/2003,3.3,TRUE,2003-06,4,FALSE
6/5/2003,3.34,TRUE,2003-06,5,FALSE
6/6/2003,3.37,TRUE,2003-06,6,FALSE
6/9/2003,3.29,TRUE,2003-06,9,FALSE
6/10/2003,3.2,TRUE,2003-06,10,FALSE
6/11/2003,3.21,TRUE,2003-06,11,FALSE
6/12/2003,3.18,TRUE,2003-06,12,FALSE
6/13/2003,3.13,TRUE,2003-06,13,FALSE
6/16/2003,3.18,TRUE,2003-06,16,FALSE
6/17/2003,3.27,TRUE,2003-06,17,FALSE
6/18/2003,3.37,TRUE,2003-06,18,FALSE
6/19/2003,3.35,TRUE,2003-06,19,FALSE
6/20/2003,3.4,TRUE,2003-06,20,FALSE
6/23/2003,3.32,TRUE,2003-06,23,FALSE
6/24/2003,3.29,TRUE,2003-06,24,FALSE
6/25/2003,3.38,TRUE,2003-06,25,FALSE
6/26/2003,3.55,TRUE,2003-06,26,FALSE
6/27/2003,3.58,TRUE,2003-06,27,FALSE
6/30/2003,3.54,TRUE,2003-06,30,TRUE
7/1/2003,3.56,TRUE,2003-07,1,FALSE
7/2/2003,3.56,TRUE,2003-07,2,FALSE
7/3/2003,3.67,TRUE,2003-07,3,FALSE
7/4/2003,.,FALSE,2003-07,4,FALSE
7/7/2003,3.74,TRUE,2003-07,7,FALSE
7/8/2003,3.75,TRUE,2003-07,8,FALSE
7/9/2003,3.73,TRUE,2003-07,9,FALSE
7/10/2003,3.7,TRUE,2003-07,10,FALSE
7/11/2003,3.66,TRUE,2003-07,11,FALSE
7/14/2003,3.74,TRUE,2003-07,14,FALSE
7/15/2003,3.94,TRUE,2003-07,15,FALSE
7/16/2003,3.97,TRUE,2003-07,16,FALSE
7/17/2003,3.98,TRUE,2003-07,17,FALSE
7/18/2003,4,TRUE,2003-07,18,FALSE
7/21/2003,4.19,TRUE,2003-07,21,FALSE
7/22/2003,4.17,TRUE,2003-07,22,FALSE
7/23/2003,4.12,TRUE,2003-07,23,FALSE
7/24/2003,4.2,TRUE,2003-07,24,FALSE
7/25/2003,4.22,TRUE,2003-07,25,FALSE
7/28/2003,4.31,TRUE,2003-07,28,FALSE
7/29/2003,4.42,TRUE,2003-07,29,FALSE
7/30/2003,4.34,TRUE,2003-07,30,FALSE
7/31/2003,4.49,TRUE,2003-07,31,TRUE
8/1/2003,4.44,TRUE,2003-08,1,FALSE
8/4/2003,4.35,TRUE,2003-08,4,FALSE
8/5/2003,4.47,TRUE,2003-08,5,FALSE
8/6/2003,4.32,TRUE,2003-08,6,FALSE
8/7/2003,4.3,TRUE,2003-08,7,FALSE
8/8/2003,4.27,TRUE,2003-08,8,FALSE
8/11/2003,4.38,TRUE,2003-08,11,FALSE
8/12/2003,4.37,TRUE,2003-08,12,FALSE
8/13/2003,4.58,TRUE,2003-08,13,FALSE
8/14/2003,4.55,TRUE,2003-08,14,FALSE
8/15/2003,4.55,TRUE,2003-08,15,FALSE
8/18/2003,4.49,TRUE,2003-08,18,FALSE
8/19/2003,4.38,TRUE,2003-08,19,FALSE
8/20/2003,4.45,TRUE,2003-08,20,FALSE
8/21/2003,4.53,TRUE,2003-08,21,FALSE
8/22/2003,4.48,TRUE,2003-08,22,FALSE
8/25/2003,4.53,TRUE,2003-08,25,FALSE
8/26/2003,4.5,TRUE,2003-08,26,FALSE
8/27/2003,4.54,TRUE,2003-08,27,FALSE
8/28/2003,4.42,TRUE,2003-08,28,FALSE
8/29/2003,4.45,TRUE,2003-08,29,TRUE
9/1/2003,.,FALSE,2003-09,1,FALSE
9/2/2003,4.61,TRUE,2003-09,2,FALSE
9/3/2003,4.6,TRUE,2003-09,3,FALSE
9/4/2003,4.52,TRUE,2003-09,4,FALSE
9/5/2003,4.35,TRUE,2003-09,5,FALSE
9/8/2003,4.41,TRUE,2003-09,8,FALSE
9/9/2003,4.37,TRUE,2003-09,9,FALSE
9/10/2003,4.28,TRUE,2003-09,10,FALSE
9/11/2003,4.35,TRUE,2003-09,11,FALSE
9/12/2003,4.27,TRUE,2003-09,12,FALSE
9/15/2003,4.28,TRUE,2003-09,15,FALSE
9/16/2003,4.29,TRUE,2003-09,16,FALSE
9/17/2003,4.2,TRUE,2003-09,17,FALSE
9/18/2003,4.19,TRUE,2003-09,18,FALSE
9/19/2003,4.17,TRUE,2003-09,19,FALSE
9/22/2003,4.26,TRUE,2003-09,22,FALSE
9/23/2003,4.24,TRUE,2003-09,23,FALSE
9/24/2003,4.16,TRUE,2003-09,24,FALSE
9/25/2003,4.12,TRUE,2003-09,25,FALSE
9/26/2003,4.04,TRUE,2003-09,26,FALSE
9/29/2003,4.09,TRUE,2003-09,29,FALSE
9/30/2003,3.96,TRUE,2003-09,30,TRUE
10/1/2003,3.96,TRUE,2003-10,1,FALSE
10/2/2003,4.03,TRUE,2003-10,2,FALSE
10/3/2003,4.21,TRUE,2003-10,3,FALSE
10/6/2003,4.17,TRUE,2003-10,6,FALSE
10/7/2003,4.27,TRUE,2003-10,7,FALSE
10/8/2003,4.27,TRUE,2003-10,8,FALSE
10/9/2003,4.32,TRUE,2003-10,9,FALSE
10/10/2003,4.29,TRUE,2003-10,10,FALSE
10/13/2003,.,FALSE,2003-10,13,FALSE
10/14/2003,4.37,TRUE,2003-10,14,FALSE
10/15/2003,4.43,TRUE,2003-10,15,FALSE
10/16/2003,4.47,TRUE,2003-10,16,FALSE
10/17/2003,4.41,TRUE,2003-10,17,FALSE
10/20/2003,4.41,TRUE,2003-10,20,FALSE
10/21/2003,4.38,TRUE,2003-10,21,FALSE
10/22/2003,4.29,TRUE,2003-10,22,FALSE
10/23/2003,4.34,TRUE,2003-10,23,FALSE
10/24/2003,4.24,TRUE,2003-10,24,FALSE
10/27/2003,4.3,TRUE,2003-10,27,FALSE
10/28/2003,4.23,TRUE,2003-10,28,FALSE
10/29/2003,4.31,TRUE,2003-10,29,FALSE
10/30/2003,4.36,TRUE,2003-10,30,FALSE
10/31/2003,4.33,TRUE,2003-10,31,TRUE
11/3/2003,4.4,TRUE,2003-11,3,FALSE
11/4/2003,4.33,TRUE,2003-11,4,FALSE
